NAME	DESCRIPTION	Parental_cell_line_rep_1	Parental_cell_line_rep_2	Parental_cell_line_rep_3	Resistant_cell_line_rep_1	Resistant_cell_line_rep_2	Resistant_cell_line_rep_3
COL25A1	COL25A1	8.317524713	8.664214901	8.475328123	7.026463015	6.983163704	7.028195416
COL27A1	COL27A1	7.379086805	7.916607703	7.03562391	8.306486983	8.385234626	8.413421181
COL28A1	COL28A1	6.85738966	6.629465215	6.623515741	5.99204619	6.112950564	6.164159926
COL29A1	COL29A1	6.978676432	6.852881948	7.461070114	5.714152275	5.049823938	5.70268177
COL2A1	COL2A1	6.238570587	6.197035182	5.867896464	6.192128242	6.266101143	6.154244517
COL3A1	COL3A1	5.958832711	5.980262345	6.50779464	7.645092044	7.585856226	7.70098498
COL4A1	COL4A1	7.351097491	7.536129236	7.394033895	11.65029801	11.66056269	11.56876684
COL4A2	COL4A2	5.756489977	5.67505274	5.255500733	8.657143509	8.608977976	8.302659003
COL4A3	COL4A3	8.055852574	7.974363929	8.185371029	6.511777734	5.751803577	6.455458958
COL4A3BP	COL4A3BP	12.00972896	11.99792382	11.91300157	11.81022675	11.94455991	11.79709121
COL4A4	COL4A4	6.654135138	6.669509291	7.152791852	6.134714043	6.082548242	5.969705033
COL4A5	COL4A5	6.961878405	6.933915431	7.098032083	10.52250227	10.54783712	10.43344973
COL4A6	COL4A6	6.028322188	5.764962912	6.118941073	7.90223003	7.669778706	7.901578296
COL5A1	COL5A1	5.915854621	5.810380773	5.860466259	11.12104999	11.11844678	11.08038474
COL5A2	COL5A2	8.514237443	8.495552232	8.627898616	11.01664297	10.92166268	10.93970627
COL5A3	COL5A3	8.902381594	9.188033222	8.424586226	11.90485951	11.79488053	11.59404223
COL6A1	COL6A1	11.00357828	10.93826099	11.17978471	12.98952392	12.95042119	12.98643457
COL6A2	COL6A2	7.036895461	7.510353935	6.893604905	10.83627264	10.8976664	11.25665192
COL6A3	COL6A3	7.859809363	7.7905321	7.460251099	11.06916651	11.20071434	11.09762502
COL6A6	COL6A6	7.24112231	7.321051394	7.515699838	6.100662526	5.872109846	6.073243586
COL7A1	COL7A1	5.657550604	5.968658853	5.850499414	7.42341055	7.442805223	7.288202329
COL8A1	COL8A1	5.842892649	5.584972718	5.906890596	11.43954996	11.31695995	11.29885418
COL8A2	COL8A2	6.712889239	6.96234947	6.521992956	6.738869728	6.736852773	6.677643404
COL9A1	COL9A1	6.948520271	7.006984273	7.015693807	6.820568103	6.833465636	6.867120288
COL9A2	COL9A2	8.724371953	8.255985613	8.396176618	7.911311983	7.842409603	7.789064452
COL9A3	COL9A3	8.508190384	8.824202961	8.537994878	9.457324243	9.502570072	9.502660948
COLEC10	COLEC10	7.245943701	6.767625455	7.555356039	12.05813491	11.75113263	11.92627309
COLEC11	COLEC11	7.477181592	7.178696787	7.485426827	8.753269095	8.633195026	8.394742226
COLEC12	COLEC12	4.978864027	4.656005541	5.10433666	4.682528547	4.829140515	5.067458196
COLQ	COLQ	6.067829701	6.141007889	6.03562391	6.854402621	6.805734387	6.621620618
COMMD1	COMMD1	12.3367541	12.16861632	12.43580046	12.17149305	12.2426949	12.23323934
COMMD10	COMMD10	11.43480511	11.34218861	11.60617384	11.30442271	11.27935506	11.34497202
COMMD2	COMMD2	9.141354137	9.2835684	9.022090345	8.979431809	8.89911024	9.085648113
COMMD3	COMMD3	12.83358399	12.92790476	13.11757817	13.10794885	12.90792847	12.91874007
COMMD4	COMMD4	12.0176737	11.69495816	11.86781926	11.31726734	11.29523005	11.37908441
COMMD5	COMMD5	10.93170157	10.71357667	10.92659251	10.87526169	10.85913705	10.86161058
COMMD6	COMMD6	13.23032037	13.33517674	13.53395019	13.13369784	13.10171722	13.04549858
COMMD7	COMMD7	13.2189286	13.14240809	13.25659202	13.37841622	13.21685636	13.35202961
COMMD8	COMMD8	12.13978994	11.9051075	12.20062279	12.1149205	12.09604711	12.05644192
COMMD9	COMMD9	10.73294881	10.56091406	10.52542293	10.51721525	10.88950326	10.63188667
COMP	COMP	4.85781177	5.015123636	4.852997588	4.536203167	4.261890908	4.64724797
COMT	COMT	12.44914823	12.34112724	12.48859333	12.07597141	12.00383881	11.94786196
COMTD1	COMTD1	8.489882371	8.362098517	8.173926932	7.811411283	7.700497259	7.866188938
COPA	COPA	13.49877732	13.55169951	13.60882079	13.67934508	13.6288716	13.75112955
COPB1	COPB1	13.28006027	13.41280986	13.37399342	13.69071118	13.84625175	13.80134093
COPB2	COPB2	13.64865391	13.70183225	13.64601861	13.98054124	14.04407432	13.99904415
COPE	COPE	11.41725606	11.42615868	11.49590498	11.53335885	11.47727641	11.51394678
COPG	COPG	12.84498924	13.00053233	13.01113988	12.9704227	13.35039515	13.28893637
COPG2	COPG2	11.96713279	11.89524685	11.95099323	11.77465388	11.73712441	11.80741409
COPG2IT1	COPG2IT1	5.423759603	5.815623651	5.375039431	5.542266756	5.758169092	5.418579633
COPS2	COPS2	12.0594534	12.05821378	12.06393431	12.02826031	11.93474011	11.95119029
COPS3	COPS3	11.88041671	11.81371983	11.8300794	11.94664373	11.90317427	11.85511291
COPS4	COPS4	11.62005118	11.73787261	11.67445712	11.73740892	11.76927371	11.77188152
COPS5	COPS5	12.79035459	13.01846878	13.08825823	12.98720224	13.00859437	13.11450807
COPS6	COPS6	12.46613675	12.59542978	12.4269723	12.55027485	12.54500199	12.68021897
COPS7A	COPS7A	11.92598172	12.13606918	11.88527692	12.14245272	11.82791116	11.95560384
COPS7B	COPS7B	12.70881362	12.54888553	12.54279006	12.41331333	12.49782618	12.26860209
COPS8	COPS8	12.61131671	12.49629632	12.51656185	12.34358147	12.43604149	12.34445442
COPZ1	COPZ1	12.2447118	12.5268519	12.32181538	12.49707118	12.44705256	12.5184666
COPZ2	COPZ2	9.895506772	10.2887832	10.2448395	10.91291897	10.99673715	10.93821996
COQ10A	COQ10A	7.525016447	7.60133505	7.316507819	7.261633853	7.226691928	7.162588532
COQ10B	COQ10B	11.67724174	11.61963029	11.63363101	12.04211994	11.82469491	12.00984838
COQ2	COQ2	11.05130077	11.01135506	11.13647852	10.68804143	10.77616268	10.6890677
COQ3	COQ3	9.192728561	9.231087927	9.206526016	8.760057256	8.810564097	8.621488389
COQ4	COQ4	7.576262068	8.03859917	7.535275377	7.604923942	7.517596818	7.449031784
COQ5	COQ5	12.79125451	12.77955002	12.79203785	12.8470911	12.71359933	12.80730394
COQ6	COQ6	10.90408479	10.72539985	10.82041833	11.07704768	11.06797703	11.06260396
COQ7	COQ7	10.05651608	10.25199948	10.03823313	9.361347477	9.241240228	9.752568969
COQ9	COQ9	12.14497888	11.4266073	11.94229457	11.73058296	11.83378943	11.40213183
CORIN	CORIN	4.891783998	5.345024358	5.385431037	4.736186603	4.659223593	4.863951407
CORO1A	CORO1A	4.86921921	5.01974366	4.897240426	4.937263154	5.579782659	5.067458196
CORO1B	CORO1B	11.16656282	10.61619097	11.01903467	10.60700796	10.7411987	10.40094964
CORO1C	CORO1C	12.32782774	12.35750578	12.31958745	12.25414194	12.07304575	12.25898359
CORO2A	CORO2A	9.223298786	9.214255738	9.474111514	9.434180192	9.379889887	9.245270655
CORO2B	CORO2B	11.61529869	11.66451761	11.57341051	9.402035928	9.530951339	9.533892161
CORO6	CORO6	6.227859976	5.524701453	5.719731057	6.667046581	6.740774265	6.247393595
CORO7	CORO7	6.687613024	6.488809377	6.662490364	6.819743083	6.911071317	6.862446252
CORT	CORT	4.823075656	4.889660394	4.776103988	4.704161554	5.319758011	5.121475449
COTL1	COTL1	10.03279117	9.867021585	9.425635535	10.25743284	9.624243406	10.22253566
COX10	COX10	9.99970438	9.988437867	10.21529031	9.898132111	9.849888753	9.929845501
COX11	COX11	8.610746634	8.871047862	8.549977143	8.333418022	8.217070456	8.490651073
COX11P	COX11P	7.530390057	7.889628521	7.429615964	7.572332513	7.631564624	7.393032255
COX15	COX15	11.65107599	11.68327658	11.57388383	11.35365028	11.28501707	11.3578764
COX16	COX16	9.0303121	8.88170234	8.960581211	9.154591594	8.96975218	8.991315945
COX17	COX17	13.32463311	13.2836407	13.40002552	13.27225825	13.28833946	13.20761376
COX18	COX18	7.319746696	7.425996311	7.089582893	7.126604796	7.184968245	7.21612966
COX19	COX19	6.814665615	6.670868103	6.318316841	7.192793332	7.245200016	7.034111657
COX4I1	COX4I1	14.27301697	14.26272067	14.38461514	14.14313152	14.35319859	14.25371938
COX4I2	COX4I2	5.227028294	5.185329574	5.004501392	4.638571707	4.633842415	4.692507382
COX4NB	COX4NB	11.5409291	11.17813931	11.41410381	11.22248813	11.23530576	10.95904454
COX5A	COX5A	12.64051485	12.68940112	12.66442506	12.27606631	12.49867468	12.5640227
COX5B	COX5B	13.44832165	13.51076907	13.43693272	13.19551132	13.29521389	13.03801698
COX6A1	COX6A1	13.64768924	13.52885273	13.58489205	13.43040213	13.40608396	13.42393044
COX6A2	COX6A2	4.781542282	4.508174964	4.554588852	4.453136167	4.805676269	4.149319975
COX6B1	COX6B1	13.82171701	13.77240279	13.89104318	13.79889399	13.77201801	13.80407122
COX6B2	COX6B2	5.868605689	5.996337627	5.845490051	8.613368211	8.353582908	8.697770013
COX6C	COX6C	12.3949101	12.29785768	12.39156582	12.31037207	12.21126223	12.10320576
COX7A1	COX7A1	5.634179982	5.60040454	5.569855608	6.004019443	5.849200136	6.208618049
COX7A2	COX7A2	14.11298277	14.11409755	14.13043382	14.11537357	14.23240565	14.08171667
COX7A2L	COX7A2L	12.79618402	13.01580501	12.95526848	12.93595386	12.8255946	12.93630366
COX7B	COX7B	12.53876688	12.55170587	12.69518478	12.4514594	12.47495119	12.53278651
COX7B2	COX7B2	6.170692307	6.271270581	6.173926932	5.942286515	5.78943135	5.821115578
COX7C	COX7C	14.21445784	14.21006501	14.12286034	14.16550911	14.16635954	14.10747809
COX8A	COX8A	12.99705876	12.81237636	12.87941094	12.90660707	12.87746572	12.77847487
COX8C	COX8C	4.669381185	4.864275323	4.852997588	4.859353177	4.986207687	4.635776894
CP	CP	6.920121457	7.08496764	7.224966365	6.311855966	6.276332455	6.358380883
CP110	CP110	11.75572724	11.80661369	11.82853321	11.99142688	11.93644644	12.06873537
CPA1	CPA1	4.805411302	4.730513083	4.722466024	4.638571707	4.595233443	4.635776894
CPA2	CPA2	10.70301374	10.62106167	10.69461906	8.806178567	8.800348941	8.667369367
CPA3	CPA3	7.555415352	7.453514097	7.625708843	6.811389776	6.834447259	7.017278245
CPA4	CPA4	7.95288603	8.082310326	8.12722055	13.47158813	13.51374989	13.56040985
CPA5	CPA5	4.86921921	4.838453888	4.852997588	5.250291304	5.091054278	4.541699405
CPA6	CPA6	6.842866242	6.689742007	6.680886921	5.65201535	5.397785205	5.691188111
CPAMD8	CPAMD8	4.745039561	4.958528957	4.822730148	5.273827604	5.265469178	5.094685817
CPB1	CPB1	5.693488418	5.869460495	5.830356747	6.031267084	5.927019561	6.076959287
CPB2	CPB2	6.430487336	6.365811546	6.121015401	5.907362321	5.783253674	5.763692925
CPD	CPD	11.39886493	11.61731004	11.54375685	11.59180769	11.67038529	11.61330207
CPE	CPE	6.24070212	6.138961836	6.236492618	5.634435186	5.579782659	5.366819046
CPEB1	CPEB1	12.59306197	12.47981589	12.49927288	12.25682862	12.35003377	12.36194786
CPEB2	CPEB2	12.00914254	12.14574806	11.91386178	12.14980649	12.1373763	12.29714384
CPEB3	CPEB3	9.837227234	9.92125633	9.854245054	9.540100203	9.465442907	9.633501291
CPEB4	CPEB4	11.87576858	11.87598496	11.73174329	11.7421065	11.7635312	11.76388234
CPLX1	CPLX1	5.258070099	5.756784977	5.266786541	5.25817751	5.414585609	5.313068519
CPLX2	CPLX2	5.076185078	5.082948069	5.129283017	5.449481386	5.380791169	5.46141713
CPLX3	CPLX3	5.554480564	5.540819172	5.909293086	5.573796561	5.6090316	5.643937444
CPLX4	CPLX4	5.837110399	5.954598655	6.046578367	5.573796561	5.455752416	5.076583194
CPM	CPM	10.95791593	10.86603625	10.95223163	9.350121747	9.460322736	9.553504287
CPN1	CPN1	12.32788301	12.27652633	12.3192205	11.69026635	11.6051132	11.63203382
CPN2	CPN2	7.220666464	7.449829988	7.541483864	6.777808282	6.859832522	6.811452741
CPNE1	CPNE1	12.13594119	11.99897071	12.01771317	12.02829411	12.09630209	11.95628168
CPNE2	CPNE2	5.807815958	5.60040454	5.578938713	6.204254584	6.537423947	6.164159926
CPNE3	CPNE3	12.21634912	12.27138237	12.20423488	12.08523056	12.16171888	12.178056
CPNE4	CPNE4	5.932135814	6.018967408	6.236492618	4.984327822	4.975394285	5.076583194
CPNE5	CPNE5	8.023655035	8.060405886	7.915281866	7.149707818	7.169749745	7.21837118
CPNE6	CPNE6	5.292758504	5.603470173	5.426264755	5.066011227	4.886660607	4.934380425
CPNE7	CPNE7	5.644244701	6.04121477	5.566815154	8.247355325	8.194753623	8.317706894
CPNE8	CPNE8	12.01914776	12.03692405	11.89614316	11.95413294	11.93513132	12.04177302
CPNE9	CPNE9	6.383696259	6.200946686	6.153805336	6.55032598	6.537423947	6.381993156
CPO	CPO	6.905045672	6.899164717	6.867896464	5.751854563	5.825725888	5.934929021
CPOX	CPOX	10.77378873	10.88261339	11.06514682	10.44572235	10.54997831	10.34173975
CPPED1	CPPED1	7.906635749	7.849163405	7.947198584	8.71152067	8.658356925	8.77866148
CPS1	CPS1	9.290135581	9.115983684	9.391028727	8.033613781	7.94583923	8.074126021
CPSF1	CPSF1	11.59166782	11.41705757	11.59241032	11.68141634	11.78029699	11.62404161
CPSF2	CPSF2	11.6673921	11.44459026	11.57478272	11.28816771	11.22298096	11.18587562
CPSF3	CPSF3	12.19625642	12.15354233	12.234039	11.82681997	12.00712704	11.91551369
CPSF3L	CPSF3L	11.42997418	11.37277148	11.62356147	11.53974874	11.56748531	11.60224507
CPSF4	CPSF4	12.76227407	12.81011686	12.8738478	12.85607271	12.90131167	12.86911867
CPSF4L	CPSF4L	6.143434169	5.989472205	6.106432078	6.614701394	6.58589401	6.397951005
CPSF6	CPSF6	11.18960264	11.38055228	11.36007891	10.96563266	10.93856733	10.98421328
CPT1A	CPT1A	10.71788851	10.78398412	10.93118072	10.96750412	10.78003844	10.96138978
CPT1B	CPT1B	10.96073091	10.98208791	11.08487481	11.17796756	11.26644949	11.19519663
CPT1C	CPT1C	10.98714962	10.39303744	10.96195607	10.41427299	10.34921357	10.08430743
CPT2	CPT2	11.67815357	11.54285729	11.48018432	11.34844546	11.18838403	11.35002247
CPVL	CPVL	12.8479897	12.89386748	12.87948753	12.62830534	12.72521421	12.61188381
CPXCR1	CPXCR1	6.860012364	6.912728955	7.368942914	5.703121135	5.091054278	5.600870436
CPXM1	CPXM1	8.36208281	8.311612	8.380677507	9.14029892	9.391034184	9.146133637
CPXM2	CPXM2	9.332273947	9.134804034	9.402798907	9.667085864	9.900648686	9.816163296
CPZ	CPZ	4.799478276	4.707972417	4.765534746	10.62634952	10.56552008	10.50123107
CR1	CR1	7.347554204	7.091826177	7.339850003	5.828068261	5.758169092	6.144185794
CR1L	CR1L	4.64988501	4.488662474	4.590961241	4.736186603	5.414585609	4.963753634
CR2	CR2	7.017403092	7.000702645	7.374170076	5.442591471	5.572363253	5.779701569
CRABP1	CRABP1	6.701057427	6.461937302	6.139551352	6.695529642	6.826506431	6.704256393
CRABP2	CRABP2	6.654135138	6.936125282	6.876516947	7.880163585	7.833168338	8.035615968
CRADD	CRADD	9.048708034	8.853628107	9.121792506	8.55602976	8.63905216	8.313954423
CRAMP1L	CRAMP1L	9.456353185	9.409667734	9.390383947	9.249035343	9.308841207	9.39366674
CRAT	CRAT	9.455988936	9.047933661	9.502434039	9.6963732	9.938638978	9.598340385
CRB1	CRB1	8.258088731	8.278044596	8.587590019	5.959213475	5.983765656	6.186754282
CRB2	CRB2	4.372050727	4.540160746	4.478971805	4.559375197	4.335069196	4.39255354
CRB3	CRB3	6.370283149	6.2582539	6.312882955	6.057585354	6.436407636	6.186754282
CRBN	CRBN	12.09752484	12.33366009	12.36293008	11.91399322	11.95470066	12.03679127
CRCP	CRCP	10.5049545	10.31251348	10.90741648	10.29966587	10.54951312	10.01791188
CRCT1	CRCT1	5.351540927	5.033517638	5.350497247	5.442591471	5.018284763	5.002181449
CREB1	CREB1	10.08051216	9.830669629	10.22905912	9.825970087	9.855686775	9.697892963
CREB3	CREB3	5.699922016	5.743043021	5.526694846	6.314383125	6.446674842	6.328704756
CREB3L1	CREB3L1	4.745039561	4.661867546	4.566815154	8.633708477	9.299964869	8.618530814
CREB3L2	CREB3L2	12.82398349	12.81424696	12.74911521	12.97777279	12.93969302	12.99793594
CREB3L3	CREB3L3	4.994652515	4.577691846	4.822730148	5.048189047	5.02885716	4.954015674
CREB3L4	CREB3L4	8.458426	8.436726832	8.314243347	7.898437403	7.841150686	8.155239281
CREB5	CREB5	12.14874091	12.18719027	12.02970134	12.05485311	11.89971788	12.13568636
CREBBP	CREBBP	11.02806334	11.35075802	11.11276528	11.25928822	11.18690199	11.26686492
CREBL1	CREBL1	7.257439556	7.296323646	6.914086097	7.15309512	7.157937345	7.197679767
CREBL2	CREBL2	7.506414699	7.373820485	7.304693557	7.205586993	7.261054134	7.296174461
CREBZF	CREBZF	10.12841481	10.47066585	10.41352216	10.12249919	9.995505241	10.18831521
CREG1	CREG1	11.89669867	11.82782945	12.04811219	11.79077898	11.91871823	11.93386141
CREG2	CREG2	7.419088724	7.613078227	7.750204509	6.714540369	6.653217785	6.815893524
CRELD1	CRELD1	12.57891495	12.66873284	12.72199632	12.95404691	12.97994454	13.07581433
CRELD2	CRELD2	9.52192977	8.923056903	9.213833283	9.412570343	9.360731022	8.916899975
CREM	CREM	9.423027554	9.50421674	9.645658432	8.9224104	8.863344567	9.036326785
CRH	CRH	5.266819737	5.201713602	5.596935142	4.714892844	4.447988757	4.62424258
CRHBP	CRHBP	6.117936162	6.524297658	6.329123596	6.015813663	6.185948599	6.413460477
CRHR1	CRHR1	7.756765063	7.758450851	7.335390355	7.248994801	7.315858901	7.258495278
CRHR2	CRHR2	4.957554653	5.249779203	4.986410935	5.580004268	5.463844709	5.440171686
CRIM1	CRIM1	8.139841397	8.025906542	8.033973543	11.13220975	11.14818657	11.31337873
CRIP1	CRIP1	5.910382677	5.345024358	5.54225805	6.944880122	6.954617823	6.837366195
CRIP2	CRIP2	9.574729996	9.398817485	10.09816371	10.70203495	10.89162145	10.72074347
CRIP3	CRIP3	5.195317077	5.164585595	5.083213368	5.400491146	5.503613895	5.736416963
CRIPAK	CRIPAK	8.036529226	8.085022992	7.986979709	8.593110134	8.327880537	8.327908859
CRIPT	CRIPT	11.70958295	11.66184235	11.86147468	11.80826214	11.84925049	11.95069908
CRISP1	CRISP1	6.582775484	6.496607669	7.158862106	5.622560313	5.209296284	5.637884928
CRISP2	CRISP2	6.969105134	6.778910324	7.577428828	5.828068261	5.487843742	5.758297605
CRISP3	CRISP3	6.259729552	5.891881398	6.459431619	4.788450937	4.875285523	5.374333517
CRISPLD1	CRISPLD1	10.1189713	10.17595745	10.33907056	9.197650638	9.179077921	9.360770926
CRISPLD2	CRISPLD2	6.926350003	7.012195446	6.816343705	7.89881689	7.759798033	7.945290458
CRK	CRK	12.31984628	12.30616674	12.32794554	12.41935929	12.31760589	12.3699495
CRKL	CRKL	12.65470645	12.68038306	12.68450757	12.47843577	12.57887019	12.44276274
CRKRS	CRKRS	11.56937748	11.62870088	11.6291289	11.76123461	11.65536873	11.69617334
CRLF1	CRLF1	5.347420419	5.416876948	5.078951341	5.823175341	5.819767775	5.763692925
CRLF2	CRLF2	4.623510831	4.435401816	4.517275693	4.879137576	5.02885716	5.039785104
CRLF3	CRLF3	11.436036	11.60096481	11.37117767	11.54799082	11.46220203	11.65367734
CRLS1	CRLS1	12.77614087	12.85944093	13.03488492	12.91888409	13.02911691	13.18356586
CRMP1	CRMP1	6.537953938	6.163305815	6.110613806	6.594747867	6.708145123	6.676392093
CRNKL1	CRNKL1	10.97640008	11.17408117	11.02963233	10.66457291	10.48642125	10.63170519
CRNN	CRNN	5.37601966	5.348704946	5.472487771	5.15239147	4.805676269	4.714767337
CROCC	CROCC	9.845479907	9.605162792	9.493255035	8.798778163	8.784067122	8.486555776
CROCCL2	CROCCL2	7.233369108	7.760189825	7.083213368	7.828160599	7.681041495	8.062369288
CROP	CROP	12.49804922	12.6028955	12.35705709	12.27552509	12.38796799	12.35588191
CROT	CROT	10.22363641	10.34149784	10.25112731	10.45367992	10.31345276	10.36517649
CRP	CRP	7.232396561	6.444246875	7.310158318	5.516443673	5.503613895	5.374333517
CRSP2	CRSP2	5.703127436	5.864426178	5.794415866	6.204254584	6.446674842	6.226801649
CRSP6	CRSP6	9.22882735	9.484071559	9.432333102	9.006747559	9.116593332	8.941945046
CRSP9	CRSP9	11.60693266	11.60105341	11.65374078	11.52808407	11.6199875	11.76242328
CRTAC1	CRTAC1	7.406461153	7.326752816	7.454504938	7.237155714	7.20934686	7.102679432
CRTAM	CRTAM	7.279181386	7.353292671	7.140574178	6.888843647	6.847872531	6.863229126
CRTAP	CRTAP	13.71103508	13.81564255	13.70966543	13.70751307	13.47852118	13.65740077
CRTC1	CRTC1	7.796401677	7.93951293	7.617651119	7.476315195	7.276979331	7.530514956
CRTC2	CRTC2	7.781448989	7.838847128	7.719046504	7.693005686	7.738811501	7.829945979
CRTC3	CRTC3	12.16715744	12.06565047	12.14418024	11.70329399	11.89975431	11.82208417
CRX	CRX	5.617240189	5.454887528	5.432959407	5.586179596	5.665515469	5.673710339
CRY1	CRY1	12.10095994	12.07006221	11.9312546	11.55907981	11.42112535	11.61254216
CRY2	CRY2	8.007508315	7.743867606	7.840463234	7.707112593	7.611548047	7.637123479
CRYAA	CRYAA	5.231503229	5.471829862	5.121015401	5.503328751	5.905450389	5.730871235
CRYAB	CRYAB	11.30129992	11.31253243	11.57454623	9.252262402	9.096736563	9.369749563
CRYBA1	CRYBA1	6.136529501	6.157262158	6.175923742	5.622560313	6.041660008	5.865559891
CRYBA2	CRYBA2	6.871747322	6.85523631	6.741466986	7.003604908	7.047607486	6.929400034
CRYBA4	CRYBA4	10.01447885	9.663843349	9.690521858	7.12574022	7.12779932	7.112821134
CRYBB1	CRYBB1	5.423759603	5.805117162	5.48864354	4.9180903	5.111322827	4.681285518
CRYBB2	CRYBB2	11.03778865	11.22481895	10.71218305	10.53228656	10.52093556	10.69160137
CRYBB3	CRYBB3	4.541657309	4.87448095	4.832890014	5.030180185	4.502583538	5.232678182
CRYBG3	CRYBG3	11.08161299	11.24608959	10.99038765	11.59167093	11.5704036	11.63245574
CRYGA	CRYGA	6.479172841	6.439379904	6.373300197	5.837775599	5.692776549	5.655944052
